open,high,low,close,Volume,timestamp,volume,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,bb_position,price_change,high_low_ratio,close_open_ratio,volatility,volume_sma,volume_ratio,local_high,local_low,trend_strength,resistance,support,support_resistance_ratio,momentum_5,momentum_10,momentum_20
1808.915,1810.888,1805.295,1806.068,2.60560996743152,1970-01-01 00:00:00.025630709,2.60560996743152,1794.034,1783.6857,1767.1848999999997,1740.9951199999998,1796.7683176444298,1785.9645295204825,1770.8875366299933,63.58473295147218,17.801151660261667,14.443050512239214,3.3581011480224525,1767.1848999999997,1814.8402261038395,1719.52957389616,95.3106522076796,0.9079617450867392,-0.003201116196102527,1.0030981086193669,0.9984261283697686,0.006426672680586802,1.3653119873393735,1.9084355748675101,False,False,0.04574226376726336,1816.308,1720.558,0.8930548302872062,0.017580492037422513,0.018964092177234493,0.045742263767263314
1807.298,1808.025,1803.685,1803.685,1.41717197904836,1970-01-01 00:00:00.025630710,1.41717197904836,1799.7513999999999,1787.0454000000002,1771.1904,1742.8325199999997,1799.0738784296616,1789.1864488020371,1774.0180903328333,60.65620767009002,18.152695626240302,15.184980444642884,2.967715181597418,1771.1904,1816.8365131585633,1725.5442868414366,91.29222631712673,0.8559404925357144,-0.0013194409069868795,1.002406185115472,0.9980008830862426,0.0064257801583358625,1.428883186428902,0.9918039434631385,False,False,0.04647897538546329,1816.308,1720.558,0.8681671018276758,0.016104462964861677,0.018980412273288172,0.046478975385463306
1801.208,1801.278,1800.028,1800.028,0.147629997722106,1970-01-01 00:00:00.025630712,0.147629997722106,1803.1034,1788.7104,1775.0019,1744.19772,1799.3919189531118,1791.157647716825,1776.5002359311125,65.61918496464456,17.931530318104933,15.734290958097477,2.1972393600074565,1775.0019,1816.530490714048,1733.473309285952,83.0571814280961,0.8013116935790258,-0.002027515891078524,1.0006944336421433,0.999344884100004,0.006204921969397582,1.2521561884257606,0.11790062540657154,False,True,0.04422211883294912,1816.308,1732.098,0.8066737917111986,0.00939847515908987,0.009336214756490158,0.04422211883294902
1809.678,1810.138,1808.968,1809.978,0.48760000924085,1970-01-01 00:00:00.025630713,0.48760000924085,1806.3254000000002,1793.4164,1778.7758999999999,1745.57332,1802.920612635436,1794.5795410114097,1779.694429166883,72.85534920622695,18.3416327737757,16.255759730397184,2.085873043378516,1778.7758999999999,1818.4850091440076,1739.0667908559922,79.4182182880154,0.892883404747809,0.005527691791461065,1.0006467776102175,1.0001657753478796,0.004525758928835532,1.1510341914969107,0.42361904871542533,True,False,0.04351691382751668,1816.308,1746.765,0.9089771795867314,0.008980593889851507,0.026694378297799526,0.04351691382751666
1807.648,1809.398,1806.115,1808.798,1.35499999702733,1970-01-01 00:00:00.025630714,1.35499999702733,1805.7113999999997,1796.7524,1781.8684,1746.7055799999998,1804.8797417569679,1797.1647222101947,1782.4707863197198,66.64315873350247,18.360163904640558,16.676640829437208,1.6835230752033503,1781.8684,1820.7661162170928,1742.9706837829074,77.79543243418539,0.8461591401626601,-0.0006519416258098376,1.0018177137114745,1.0006361858060862,0.004338060643334145,1.1536711917668068,1.1745114263902139,False,False,0.035404602770088126,1816.308,1749.728,0.8872033643736859,-0.001694383917592246,0.018789729632913144,0.035404602770088056
1808.075,1809.185,1806.358,1806.585,1.77656099408705,1970-01-01 00:00:00.025630715,1.77656099408705,1805.8148,1799.9243999999999,1784.47975,1748.2295800000002,1805.448161171314,1798.8775036964591,1784.7708173476303,66.73729007878637,17.989805764822904,16.93927394840033,1.0505318164225734,1784.47975,1822.6058807925515,1746.3536192074484,76.25226158510304,0.7898963196695354,-0.0012234644222295366,1.001565027530534,0.9991759191405224,0.004397629505832738,1.289925291597137,1.377258827049882,False,False,0.029769864531640686,1816.308,1749.728,0.8539651547011119,0.0002862572173363276,0.01787178179748894,0.029769864531640655
1808.045,1808.345,1804.265,1805.415,1.12888998284325,1970-01-01 00:00:00.025630716,1.12888998284325,1806.1608,1802.9561,1786.4061000000002,1749.56158,1805.4371074475425,1800.0661414924587,1786.73959352937,61.36994499994838,17.401666037830637,17.03175240343818,0.36991363439245717,1786.4061000000002,1824.6826761043737,1748.1295238956266,76.55315220874718,0.748309827244812,-0.0006476307508365142,1.0022613086215162,0.998545390186638,0.004436831886210789,1.3968102899603763,0.8081913420578205,False,True,0.021805004052322528,1816.308,1749.728,0.8363923100030033,0.0009591475229877577,0.017079057043611012,0.021805004052322552
1807.875,1808.498,1806.515,1806.635,0.715229988389183,1970-01-01 00:00:00.025630717,0.715229988389183,1807.4822,1805.2928,1788.04045,1750.7773800000002,1805.836404965029,1801.2604811330002,1788.6367163153361,78.1431459140712,16.839226929850838,16.993247296345647,-0.15402036649480877,1788.04045,1826.8647220145965,1749.2161779854034,77.64854402919309,0.739470684640386,0.0006757449118346415,1.0010976936255718,0.9993141118716725,0.004324105056350152,1.4115822893121728,0.5066867116459047,False,False,0.018426131994849847,1816.308,1749.728,0.8547161309702611,0.003670498458912874,0.013103470706590459,0.01842613199484977
1810.238,1810.508,1809.558,1809.978,0.193400000258407,1970-01-01 00:00:00.025630719,0.193400000258407,1807.4822,1806.9038,1790.55245,1752.55218,1807.2169366433543,1802.8454864418966,1790.671472959763,75.21462360567648,16.47190185385284,16.888978181038443,-0.41707632718560106,1790.55245,1828.148121662828,1752.9567783371717,75.19134332565636,0.7583482238888514,0.0018504014369256083,1.0005249900804507,0.9998563724769892,0.00401981983233541,1.3049662903080386,0.1482030621746978,False,False,0.028549704558292206,1816.308,1749.728,0.9049264043256243,0.0,0.008980593889851507,0.02854970455829231
1815.948,1816.248,1815.398,1815.545,0.76805999987846,1970-01-01 00:00:00.025630720,0.76805999987846,1808.8316,1807.2715,1793.7979499999997,1754.22552,1809.9929577622381,1805.1544911460508,1793.0427563196138,77.67874152899873,16.438328992444212,16.79884832478096,-0.3605193323367466,1793.7979499999997,1827.9319686631309,1759.6639313368685,68.2680373262624,0.8185539068022161,0.0030757279922739578,1.0004682168868755,0.999778077345827,0.0026228182509841114,1.0595152915926516,0.7249163895727458,False,False,0.037077974563515574,1816.308,1761.715,0.9860238492114388,0.003730101426472121,0.002029397285012058,0.03707797456351547
1836.235,1838.815,1836.215,1838.188,2.01044997592544,1970-01-01 00:00:00.025630721,2.01044997592544,1815.1522,1810.4834999999998,1797.0845999999997,1756.37258,1819.39130517483,1811.1605884301391,1797.346204714831,82.89501126220073,18.02316786062579,17.0437122722424,0.9794555883833915,1797.0845999999997,1835.0133059815098,1759.1558940184896,75.85741196302024,1.0418508084620384,0.012471737136782624,1.0014159561924938,1.001063589355393,0.0044245960579950006,0.9999992924420436,2.010451398436323,False,False,0.03708584985232357,1838.815,1761.715,0.9918677042801562,0.017493226169817744,0.0177844909493996,0.03708584985232366
1856.985,1858.998,1853.965,1855.705,1.48178999223455,1970-01-01 00:00:00.025630722,1.48178999223455,1825.2102,1815.6855,1801.36545,1758.9685200000001,1831.4958701165572,1819.2595776092994,1802.908747783848,84.41416531265735,20.451129759160494,17.725195859336765,2.7259338998237297,1801.36545,1845.3135254693927,1757.4173745306073,87.89615093878547,1.1182244548779416,0.00952949317480023,1.0027147222304629,0.9993107106411737,0.004887861033149992,1.0064610937606626,1.4722774694626408,False,False,0.048368781665092335,1858.998,1761.715,0.966150303752967,0.02785509148866039,0.02884095615365201,0.0483687816650924
1886.445,1887.308,1884.518,1886.158,1.61327000402525,1970-01-01 00:00:00.025630723,1.61327000402525,1841.1148,1824.2985,1806.5044499999997,1762.4379800000002,1849.7165800777086,1831.422933595004,1810.8431362078193,86.88767026923321,24.54053341250983,19.088263513519156,5.452269898990675,1806.5044499999997,1863.651260218025,1749.3576397819743,114.29362043605079,1.1969203503757038,0.016410474725239155,1.0014804846650442,0.9998478619837843,0.006153816578232381,1.153025094390977,1.3991629600025075,False,False,0.05763220136168551,1887.308,1761.715,0.9908434387266799,0.044017192183257725,0.04784925567824483,0.05763220136168545
1905.698,1905.898,1898.578,1898.578,2.44689497361833,1970-01-01 00:00:00.025630724,2.44689497361833,1858.8348,1833.1585000000002,1813.2874499999998,1766.37758,1866.0037200518082,1843.6329509744712,1819.2044516060503,86.27547776029986,28.4519470459677,20.961000377786632,7.490946668181067,1813.2874499999998,1880.0469213437352,1746.5279786562644,133.51894268747083,1.1387898846655837,0.006584814209626089,1.0038555171291355,0.9962638361377301,0.006178609797221127,1.348954590828725,1.8139194530744651,False,False,0.07695196259837388,1905.898,1774.318,0.94436844505244,0.04895087122605912,0.04895087122605912,0.07695196259837389
1911.208,1914.948,1910.208,1914.565,0.786259992797568,1970-01-01 00:00:00.025630726,0.786259992797568,1878.6388,1843.7351999999998,1820.2437999999997,1770.2319199999997,1882.190813367874,1856.5296917462229,1828.2919291416642,91.82516981102978,32.46324658667004,23.261449774613293,9.201796812056745,1820.2437999999997,1898.4159090108246,1742.0716909891748,156.3442180216498,1.1032918977978396,0.008420512615231024,1.0024814051663484,1.0017564807179542,0.005949731446262524,1.2920805904057486,0.608522408459569,False,False,0.07836207178172369,1914.948,1774.575,0.9972715550711316,0.054540096775348434,0.05847363829460228,0.07836207178172372
1934.915,1936.375,1933.515,1935.165,1.22721998258203,1970-01-01 00:00:00.025630727,1.22721998258203,1898.0342,1856.5932,1828.2588,1774.34206,1899.8488755785838,1870.827024678665,1838.4759142989183,94.44294213088155,36.87430820241593,25.9840216069746,10.890286595441331,1828.2588,1918.7423148686753,1737.7752851313248,180.96702973735046,1.090749597620959,0.01075962424885013,1.001479171353726,1.0001292046420645,0.005593105761487075,1.2371464892552466,0.9919762883705128,False,False,0.09031672831454785,1936.375,1774.758,0.9925131638379624,0.05275684532811642,0.07117295892526498,0.09031672831454785
1955.748,1955.768,1946.048,1949.745,1.89074999304285,1970-01-01 00:00:00.025630728,1.89074999304285,1916.8421999999998,1871.0261999999998,1836.9911500000003,1778.5551999999998,1916.48091705239,1885.1757508794356,1849.0782424819704,97.1273521653456,41.06970492870914,29.001158401468466,12.068546527240677,1836.9911500000003,1938.8654410624881,1735.1168589375125,203.74858212497566,1.0533969798662866,0.007534241266248687,1.0049947380537376,0.9969305861491357,0.004922426193514494,1.3133324902752068,1.439658279257712,False,False,0.09838724397188209,1955.768,1782.158,0.9653072979667062,0.05067615811780435,0.07994283862712992,0.09838724397188203
1956.265,1957.618,1955.085,1955.265,1.19569999734085,1970-01-01 00:00:00.025630729,1.19569999734085,1930.6635999999999,1885.8892,1845.591,1782.91634,1929.4089447015938,1897.919253201101,1859.1958191734254,97.04493792621082,44.32762003384482,32.066450833723096,12.261169200121728,1845.591,1956.9657977256136,1734.2162022743862,222.74959545122738,0.9923645305744859,0.0028311394566982173,1.001295595843659,0.999488821810951,0.004616862309532159,1.3613794911703736,0.8783002866547597,False,False,0.09645044939964159,1957.618,1792.988,0.98570734374051,0.03663903024030879,0.08226896965906239,0.09645044939964165
1942.475,1946.528,1939.715,1944.438,4.3900099560924,1970-01-01 00:00:00.025630730,4.3900099560924,1939.8355999999999,1899.3352000000002,1853.1195,1787.0151999999998,1934.4186298010627,1906.3772085121082,1867.3174282243594,91.33853468243325,45.51298554174082,34.7557578495703,10.757227692170517,1853.1195,1969.993283368845,1736.2457166311551,233.7475667376898,0.8906714464432359,-0.005537356828869688,1.0035123716628473,1.0010105664165563,0.006064812140120837,1.7810404867537728,2.464856912991285,False,True,0.08393594177498019,1957.618,1800.028,0.91636525160226,0.02415492015603271,0.0742881957681254,0.0839359417749801
1963.505,1966.165,1959.718,1964.558,2.50134497012186,1970-01-01 00:00:00.025630731,2.50134497012186,1949.8342,1914.2364999999998,1860.7540000000001,1792.37446,1944.465086534042,1916.9555356161443,1876.5818472122132,93.40704633257675,47.52442147740817,37.309490631538566,10.214930845869603,1860.7540000000001,1985.934860408578,1735.5731395914222,250.36172081715586,0.914616098903594,0.010347462865876844,1.0032897590367593,1.0005362858765319,0.00594913313590748,1.9543689837781126,1.279873448096968,False,False,0.08427214344532828,1966.165,1800.028,0.9903272600323831,0.026111936654017898,0.0820761809814683,0.08427214344532818
1983.148,1983.463,1979.975,1983.185,0.419949993520277,1970-01-01 00:00:00.025630802,0.419949993520277,1959.4382,1928.7362,1869.60985,1797.9082,1957.3717243560282,1928.9972576975326,1886.7379127389647,94.57086408857509,50.04151985587714,39.85589652139738,10.185623334479757,1869.60985,2003.2739590200213,1735.9457409799788,267.32821804004243,0.9248528301003666,0.009481522052288582,1.0017616384045254,1.0000186572056144,0.005768174707751516,1.7953189855375964,0.23391385982281349,False,False,0.09806773609853005,1983.463,1800.028,0.9984844767901435,0.02481442150927693,0.07888039743486508,0.09806773609853003
1970.598,1972.238,1970.248,1971.708,0.583989998733159,1970-01-01 00:00:00.025630803,0.583989998733159,1963.8308000000002,1940.3365,1878.011,1803.7154600000001,1962.1504829040189,1936.7628478847298,1894.8327425452685,89.36288934142823,50.52924084032975,41.99056541535692,8.53867542497283,1878.011,2015.3007869855096,1740.7212130144903,274.5795739710193,0.8412380558573138,-0.005787155509949793,1.0010100251338918,1.0005632807909073,0.007091374066227857,1.7055389861874573,0.34240788598952154,False,False,0.09315540130344276,1983.463,1800.028,0.9359173549213624,0.011264549979612903,0.06251155221330995,0.0931554013034428
1991.645,1994.938,1989.898,1993.918,1.7077299868979,1970-01-01 00:00:00.025630804,1.7077299868979,1971.5614,1951.1125,1887.7055,1809.9751199999998,1972.739655269346,1947.154694465826,1904.2720085778897,90.24099970246954,52.104108496702565,44.013274054498474,8.090834442204091,1887.7055,2029.1296283701743,1746.2813716298258,282.84825674034846,0.8755105342491177,0.011264345430459288,1.002532793138141,1.0011412676455893,0.006414836862391209,1.7149849844747223,0.9957696436747261,False,False,0.10771499110013837,1994.938,1804.265,0.9946505273426222,0.01976867585723663,0.057132011210089484,0.10771499110013827
2042.705,2049.595,2041.528,2047.398,1.81633997860627,1970-01-01 00:00:00.025630805,1.81633997860627,1992.1534,1965.9945,1899.5765,1816.95712,1997.6257701795641,1965.380751082196,1917.906420370343,91.93231595053194,57.00356870873088,46.611333008847666,10.392235699883216,1899.5765,2052.8876331728297,1746.26536682717,306.6222663456597,0.9820964301182182,0.026821564377271345,1.003951452049641,1.002297443830607,0.00930466844373456,1.6519294849735164,1.099526338822743,False,False,0.1311728650845479,2049.595,1804.265,0.9910447152814581,0.05295103263770806,0.07838498075928402,0.13117286508454784
2054.105,2060.855,2053.768,2060.715,2.30082996549027,1970-01-01 00:00:00.025630806,2.30082996549027,2011.3847999999998,1980.6095,1912.17235,1823.80206,2018.6555134530427,1982.714251713893,1931.5102751697393,91.6506635221892,61.25312631541442,49.53969169135357,11.713434624060852,1912.17235,2075.1687744106066,1749.1759255893937,325.9928488212129,0.9556622960814288,0.006504353330422541,1.0034507305596347,1.003217946502248,0.009305934837882472,1.8033864822427865,1.275838533861492,True,False,0.13927315266823612,2060.855,1804.265,0.9994543824778835,0.04894586975798121,0.07633587786259555,0.13927315266823603
2052.855,2057.965,2050.968,2051.028,2.63728496083058,1970-01-01 00:00:00.025630807,2.63728496083058,2024.9533999999999,1992.1958,1924.3944999999999,1830.4767200000001,2029.4463423020286,1995.134933706172,1942.895215730178,87.66279092188728,63.11258345617898,52.25427006003499,10.858313396143991,1924.3944999999999,2090.6801118122967,1758.1088881877029,332.5712236245938,0.8807710679831513,-0.004700795597644691,1.003411559809807,0.9991100199478287,0.009951677615940681,1.9443929800676414,1.3563538790079537,False,False,0.13530666976643765,2060.855,1804.265,0.9617015472154011,0.03420911311854402,0.059872413980203154,0.13530666976643757
2028.275,2030.335,2028.038,2028.205,0.420909993525129,1970-01-01 00:00:00.025630809,0.420909993525129,2036.2527999999998,2000.0418000000002,1935.534,1836.2063200000002,2029.0325615346858,2001.1476732247015,1951.0214424750197,78.22032383033672,62.03164319125199,54.20974469533553,7.821898495916457,1935.534,2098.066928867711,1773.0010711322896,325.06585773542133,0.7850837693186061,-0.011127590652102226,1.0011326217753316,0.9999654879146072,0.011268768962605976,1.7974089801158695,0.2341759711793557,False,False,0.12340099090790758,2060.855,1806.515,0.8716285287410549,0.02865383718075898,0.04024115974140208,0.12340099090790768
2030.928,2031.418,2028.328,2030.765,1.53616998816869,1970-01-01 00:00:00.025630810,1.53616998816869,2043.6222000000002,2007.5918000000001,1946.7404999999999,1841.99532,2029.6100410231238,2006.5326418702684,1958.6173232127471,77.33225813121601,60.681702422713215,55.504136245607235,5.17756617710598,1946.7404999999999,2102.6235904066803,1790.8574095933193,311.76618081336096,0.7695112721360295,0.0012621998269406465,1.0015234222472893,0.9999197411232698,0.011297886399688838,1.8314559791986535,0.838769812442249,False,False,0.12405937004430896,2060.855,1809.558,0.8802612048691393,0.01847969675784067,0.03861369175022311,0.12405937004430889
1949.725,1953.508,1947.338,1949.998,1.62159000054089,1970-01-01 00:00:00.025630811,1.62159000054089,2024.1421999999998,2008.1478,1953.7415,1846.34832,2003.0726940154161,1996.253615855515,1957.796312439805,55.77846996852525,52.49632246874626,54.90257348845184,-2.4062510197055857,1953.7415,2095.7193743214684,1811.7636256785318,283.95574864293667,0.48681660780635455,-0.03977171164561144,1.0031684278743598,1.0001400197463746,0.017784224472916728,1.5546139836435027,1.0430820882881922,False,False,0.07736005631007668,2060.855,1815.398,0.5483648867215035,-0.04757257748615551,0.0028594380484232573,0.0773600563100767
1943.868,1944.818,1938.235,1938.688,2.05669996874349,1970-01-01 00:00:00.025630812,2.05669996874349,1999.7368,2005.5608,1959.8986500000003,1850.7077200000003,1981.6111293436109,1985.7871400620063,1955.9762267573365,50.592489194598166,44.583680018600035,52.83879478958739,-8.255114770987355,1959.8986500000003,2086.4889798148906,1833.3083201851102,253.1806596297804,0.4162232611645134,-0.005800005948723985,1.0033963889827602,0.9973352100039715,0.017514666367056824,1.5101494835056655,1.3619181353948224,False,True,0.06782701613014275,2060.855,1836.215,0.45616542022792084,-0.0592158546912116,-0.01316835644455383,0.06782701613014286
1947.098,1949.645,1944.398,1947.488,1.65205500122102,1970-01-01 00:00:00.025630813,1.65205500122102,1979.0288,2001.9911,1965.36365,1855.11612,1970.2367528957404,1978.8236599508912,1955.1677251786418,49.61289769316528,38.57759325804295,49.98655447786741,-11.408961219824455,1965.36365,2078.5588679783623,1852.1684320216375,226.3904359567248,0.4210406132023315,0.004539152251419543,1.002698521598973,1.0002002980846367,0.017247921386287255,1.6333599842757398,1.0114457419829408,False,False,0.059460729805656413,2060.855,1853.965,0.45204214800135384,-0.050482002195971876,-0.017999833601000326,0.05946072980565642
1952.355,1955.748,1947.835,1951.095,2.41910696312334,1970-01-01 00:00:00.025630814,2.41910696312334,1963.6068,1999.9298000000003,1970.1331500000001,1859.66652,1963.8561685971601,1973.7820853552228,1954.7798036003621,49.28007126776513,33.71982575743618,46.73320872884353,-13.013382971407346,1970.1331500000001,2071.2699617380486,1868.9963382619517,202.27362347609687,0.40587922600669746,0.0018521295124795945,1.004062459089194,0.9993546255675838,0.017214921883637047,1.8168716807147578,1.3314682532624773,False,False,0.051403644437019946,2060.855,1884.518,0.37755547616212143,-0.03801883931851069,-0.010454387769385787,0.05140364443702006
1941.688,1944.758,1941.598,1944.458,0.291999995504739,1970-01-01 00:00:00.025630816,0.291999995504739,1946.3454000000002,1994.9838,1973.04815,1864.0797200000002,1957.3901123981068,1968.4504334212816,1953.7966761112173,50.0035035841666,29.000567674521562,43.18668051367306,-14.186112839151498,1973.04815,2067.1069812880523,1878.9893187119478,188.11766257610452,0.34801985306173144,-0.003401679569677518,1.0016275253682791,1.0014265937678968,0.01667833277634553,1.6752986815754418,0.17429727529549763,False,True,0.030909393592689575,2060.855,1898.578,0.28272644921954493,-0.04249974763205,-0.024805433322734327,0.030909393592689627
1987.398,1987.648,1983.828,1985.898,1.71622998207022,1970-01-01 00:00:00.025630817,1.71622998207022,1953.5254,1988.8337999999999,1977.41415,1869.10772,1966.892741598738,1971.6227182786874,1956.8542224255839,53.47849332663931,28.27601130898961,40.20454666983972,-11.928535360850113,1977.41415,2064.787070126804,1890.0412298731962,174.74584025360764,0.5485496535293045,0.021311851425950046,1.0019255701603162,0.999245244284235,0.01566671333328352,1.6652876819218367,1.0305906905463884,False,False,0.045992316354661195,2060.855,1910.208,0.5024328396848252,0.018410275292589873,-0.030038126441463753,0.04599231635466117
1992.465,1997.555,1991.458,1997.265,1.97348997578956,1970-01-01 00:00:00.025630818,1.97348997578956,1965.2408,1982.4887999999999,1981.54915,1874.11406,1977.016827732492,1976.2849513488816,1960.703183822474,52.350725586178825,28.29223673749334,37.82208468151911,-9.529847944025768,1981.54915,2064.092542294507,1899.0057577054934,165.08678458901363,0.595197504991843,0.00572385892931071,1.0030615759910577,1.0024090761945632,0.015616335763635981,1.632553682951766,1.2088361910533678,True,False,0.04319519055242316,2060.855,1933.515,0.5006282393591962,0.03021476379902288,-0.030790283954840958,0.04319519055242327
1973.498,1974.008,1960.958,1964.515,3.46614995031268,1970-01-01 00:00:00.025630819,3.46614995031268,1968.6462,1973.8375,1983.01665,1878.3172,1972.8495518216614,1974.1449601832896,1961.066240895495,48.87873922464186,25.37158292464551,35.331984328596405,-9.960401403950897,1983.01665,2063.094647404574,1902.938652595426,160.15599480914807,0.38447731836671084,-0.016397423476604223,1.0066549105080271,0.9954481838846556,0.016184640303613818,1.7154401818999758,2.020560079497301,False,False,0.015166665374787234,2060.855,1938.235,0.2143206654705609,0.00874305772359052,-0.04218031153158308,0.01516666537478728
